Histogram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[44.],[15.],[16.],[21.],[37.],[38.],[50.],[64.],[73.],[83.],[86.],[103.],[144.],[159.],[185.],[199.],[226.],[244.],[215.],[266.],[293.],[291.],[305.],[308.],[338.],[318.],[402.],[382.],[406.],[430.],[431.],[426.],[429.],[470.],[473.],[461.],[500.],[462.],[469.],[516.],[445.],[486.],[457.],[412.],[453.],[443.],[448.],[469.],[436.],[453.],[409.],[423.],[383.],[438.],[375.],[429.],[434.],[399.],[420.],[426.],[406.],[479.],[448.],[411.],[389.],[400.],[395.],[421.],[385.],[383.],[346.],[340.],[351.],[330.],[321.],[325.],[356.],[312.],[319.],[305.],[276.],[247.],[268.],[270.],[271.],[243.],[282.],[249.],[240.],[259.],[239.],[237.],[238.],[215.],[213.],[263.],[211.],[204.],[216.],[207.],[236.],[232.],[215.],[241.],[228.],[232.],[245.],[224.],[234.],[216.],[221.],[257.],[249.],[269.],[286.],[251.],[286.],[270.],[249.],[287.],[290.],[280.],[286.],[305.],[286.],[295.],[292.],[253.],[309.],[273.],[266.],[257.],[263.],[284.],[263.],[269.],[263.],[267.],[257.],[250.],[243.],[267.],[283.],[256.],[236.],[280.],[268.],[265.],[276.],[285.],[319.],[301.],[306.],[281.],[301.],[360.],[287.],[272.],[293.],[315.],[331.],[302.],[308.],[320.],[313.],[287.],[319.],[270.],[256.],[254.],[266.],[258.],[250.],[240.],[220.],[232.],[245.],[233.],[223.],[216.],[227.],[202.],[211.],[193.],[197.],[190.],[188.],[188.],[200.],[195.],[173.],[185.],[194.],[211.],[218.],[205.],[231.],[213.],[206.],[230.],[208.],[206.],[200.],[211.],[221.],[185.],[204.],[201.],[179.],[161.],[147.],[162.],[154.],[150.],[149.],[140.],[127.],[126.],[133.],[130.],[131.],[113.],[120.],[138.],[137.],[137.],[130.],[133.],[112.],[118.],[113.],[136.],[121.],[119.],[109.],[122.],[113.],[116.],[117.],[110.],[125.],[132.],[124.],[132.],[119.],[136.],[137.],[139.],[152.],[179.],[156.],[184.],[199.],[233.],[253.],[1345.],[198.],[68.],[87.],[104.],[104.],[156.],[183.],[232.],[230.],[339.],[404.],[438.],[525.],[611.],[692.],[742.],[767.],[773.],[848.],[842.],[690.],[798.],[708.],[712.],[686.],[596.],[582.],[588.],[575.],[547.],[553.],[597.],[574.],[562.],[592.],[486.],[554.],[554.],[554.],[533.],[514.],[491.],[512.],[504.],[464.],[500.],[458.],[422.],[423.],[426.],[451.],[444.],[447.],[455.],[451.],[462.],[417.],[433.],[408.],[418.],[416.],[432.],[427.],[420.],[386.],[418.],[409.],[403.],[388.],[407.],[380.],[359.],[362.],[360.],[401.],[347.],[351.],[371.],[381.],[390.],[313.],[338.],[313.],[307.],[322.],[320.],[353.],[358.],[348.],[331.],[325.],[336.],[339.],[355.],[346.],[323.],[355.],[363.],[305.],[310.],[309.],[331.],[302.],[301.],[310.],[331.],[317.],[296.],[338.],[299.],[305.],[305.],[262.],[279.],[254.],[273.],[251.],[239.],[259.],[270.],[231.],[235.],[232.],[251.],[253.],[201.],[220.],[236.],[224.],[204.],[206.],[208.],[206.],[180.],[195.],[187.],[192.],[200.],[198.],[207.],[191.],[164.],[210.],[178.],[154.],[174.],[178.],[154.],[142.],[146.],[159.],[138.],[168.],[156.],[190.],[166.],[191.],[156.],[184.],[160.],[164.],[144.],[164.],[151.],[159.],[154.],[153.],[135.],[155.],[141.],[141.],[145.],[128.],[146.],[128.],[137.],[107.],[108.],[115.],[132.],[130.],[119.],[118.],[123.],[109.],[96.],[111.],[105.],[87.],[98.],[95.],[116.],[106.],[103.],[92.],[109.],[97.],[93.],[92.],[80.],[104.],[79.],[110.],[87.],[83.],[88.],[83.],[100.],[96.],[56.],[61.],[70.],[71.],[78.],[81.],[69.],[90.],[73.],[83.],[61.],[74.],[63.],[68.],[57.],[65.],[53.],[56.],[64.],[63.],[51.],[42.],[52.],[38.],[44.],[57.],[42.],[43.],[51.],[58.],[62.],[50.],[55.],[55.],[53.],[48.],[59.],[51.],[69.],[70.],[82.],[102.],[107.],[112.],[131.],[102.],[234.],[1962.],[285.],[335.],[374.],[454.],[499.],[601.],[643.],[728.],[812.],[872.],[874.],[833.],[843.],[793.],[822.],[754.],[747.],[735.],[699.],[664.],[684.],[691.],[687.],[585.],[594.],[610.],[613.],[566.],[564.],[545.],[598.],[577.],[510.],[536.],[588.],[552.],[608.],[608.],[574.],[610.],[579.],[607.],[622.],[610.],[594.],[570.],[616.],[541.],[528.],[595.],[536.],[525.],[539.],[497.],[472.],[465.],[509.],[459.],[512.],[456.],[462.],[456.],[450.],[460.],[434.],[404.],[473.],[401.],[390.],[380.],[385.],[368.],[365.],[338.],[372.],[332.],[314.],[308.],[310.],[301.],[314.],[287.],[295.],[304.],[274.],[287.],[299.],[264.],[284.],[286.],[286.],[255.],[256.],[259.],[254.],[258.],[234.],[213.],[223.],[205.],[193.],[217.],[210.],[201.],[201.],[232.],[213.],[211.],[214.],[229.],[224.],[221.],[190.],[222.],[170.],[215.],[185.],[218.],[178.],[201.],[210.],[155.],[200.],[172.],[180.],[171.],[158.],[150.],[139.],[149.],[176.],[141.],[157.],[144.],[146.],[140.],[124.],[118.],[138.],[128.],[140.],[113.],[99.],[131.],[124.],[113.],[125.],[99.],[112.],[126.],[80.],[117.],[128.],[115.],[129.],[112.],[117.],[99.],[126.],[128.],[79.],[111.],[103.],[106.],[125.],[95.],[92.],[113.],[100.],[100.],[87.],[85.],[88.],[113.],[100.],[77.],[84.],[90.],[76.],[84.],[102.],[83.],[78.],[91.],[81.],[69.],[89.],[71.],[91.],[67.],[68.],[69.],[70.],[66.],[68.],[57.],[54.],[51.],[65.],[66.],[57.],[52.],[46.],[60.],[38.],[53.],[47.],[42.],[50.],[47.],[52.],[37.],[44.],[34.],[45.],[50.],[50.],[44.],[43.],[35.],[46.],[40.],[41.],[46.],[55.],[43.],[49.],[49.],[51.],[38.],[38.],[47.],[35.],[50.],[44.],[41.],[37.],[51.],[72.],[31.],[36.],[40.],[35.],[47.],[23.],[39.],[32.],[45.],[16.],[46.],[34.],[9.],[32.],[10.],[87.]
[117.],[20.],[29.],[34.],[38.],[44.],[46.],[56.],[65.],[79.],[69.],[79.],[85.],[86.],[104.],[107.],[101.],[109.],[118.],[164.],[131.],[157.],[193.],[198.],[197.],[217.],[263.],[235.],[276.],[264.],[308.],[291.],[275.],[344.],[344.],[362.],[383.],[394.],[361.],[392.],[370.],[370.],[315.],[355.],[343.],[326.],[290.],[272.],[340.],[330.],[300.],[327.],[300.],[273.],[332.],[277.],[297.],[285.],[267.],[289.],[254.],[239.],[259.],[286.],[278.],[288.],[296.],[306.],[294.],[308.],[303.],[337.],[324.],[309.],[328.],[354.],[308.],[337.],[342.],[332.],[326.],[345.],[317.],[320.],[289.],[308.],[295.],[301.],[325.],[318.],[305.],[302.],[313.],[310.],[380.],[292.],[317.],[306.],[308.],[320.],[352.],[355.],[336.],[340.],[339.],[365.],[380.],[378.],[364.],[403.],[415.],[395.],[394.],[412.],[390.],[405.],[398.],[397.],[366.],[425.],[379.],[403.],[380.],[404.],[379.],[376.],[400.],[375.],[345.],[321.],[331.],[310.],[319.],[271.],[277.],[290.],[260.],[274.],[251.],[258.],[272.],[279.],[273.],[266.],[266.],[234.],[282.],[254.],[293.],[290.],[273.],[260.],[276.],[297.],[262.],[308.],[332.],[333.],[321.],[319.],[382.],[337.],[353.],[336.],[356.],[355.],[321.],[396.],[351.],[330.],[369.],[348.],[344.],[309.],[312.],[296.],[318.],[325.],[280.],[284.],[294.],[258.],[296.],[257.],[244.],[229.],[217.],[212.],[229.],[220.],[225.],[232.],[211.],[260.],[250.],[308.],[322.],[288.],[312.],[334.],[318.],[334.],[328.],[314.],[299.],[296.],[266.],[255.],[261.],[228.],[207.],[189.],[167.],[137.],[128.],[149.],[111.],[130.],[100.],[98.],[96.],[86.],[82.],[68.],[72.],[81.],[78.],[74.],[86.],[58.],[75.],[78.],[68.],[69.],[65.],[65.],[70.],[72.],[82.],[81.],[87.],[75.],[65.],[89.],[77.],[115.],[115.],[143.],[149.],[180.],[208.],[213.],[241.],[214.],[183.],[851.],[79.],[33.],[47.],[46.],[58.],[71.],[80.],[84.],[95.],[115.],[124.],[134.],[151.],[146.],[140.],[168.],[179.],[152.],[179.],[182.],[201.],[208.],[219.],[233.],[215.],[213.],[185.],[220.],[196.],[208.],[237.],[208.],[214.],[210.],[179.],[202.],[202.],[232.],[226.],[213.],[216.],[245.],[259.],[216.],[239.],[245.],[233.],[245.],[251.],[244.],[260.],[248.],[259.],[274.],[294.],[321.],[290.],[312.],[306.],[310.],[342.],[343.],[339.],[309.],[363.],[363.],[363.],[371.],[381.],[384.],[396.],[355.],[402.],[362.],[416.],[386.],[387.],[416.],[424.],[431.],[423.],[470.],[473.],[449.],[501.],[496.],[468.],[512.],[507.],[467.],[522.],[477.],[476.],[485.],[498.],[444.],[462.],[495.],[536.],[477.],[494.],[518.],[493.],[498.],[522.],[497.],[455.],[477.],[435.],[427.],[422.],[409.],[401.],[388.],[359.],[411.],[366.],[355.],[380.],[369.],[377.],[374.],[341.],[341.],[335.],[409.],[361.],[347.],[370.],[313.],[358.],[345.],[310.],[321.],[280.],[275.],[292.],[312.],[302.],[299.],[323.],[297.],[338.],[322.],[293.],[326.],[293.],[354.],[301.],[346.],[346.],[343.],[349.],[320.],[325.],[324.],[322.],[328.],[342.],[343.],[333.],[351.],[404.],[421.],[472.],[450.],[483.],[508.],[515.],[451.],[494.],[445.],[399.],[415.],[360.],[369.],[326.],[301.],[292.],[233.],[227.],[211.],[191.],[171.],[162.],[144.],[125.],[111.],[128.],[137.],[159.],[127.],[143.],[133.],[131.],[134.],[141.],[141.],[124.],[120.],[136.],[127.],[123.],[136.],[115.],[103.],[111.],[98.],[91.],[105.],[88.],[83.],[71.],[58.],[58.],[71.],[59.],[48.],[63.],[56.],[62.],[45.],[40.],[53.],[46.],[53.],[54.],[51.],[50.],[56.],[62.],[65.],[62.],[63.],[57.],[49.],[63.],[58.],[53.],[57.],[61.],[55.],[81.],[72.],[78.],[95.],[111.],[125.],[118.],[119.],[156.],[125.],[121.],[125.],[110.],[172.],[632.],[106.],[115.],[128.],[125.],[173.],[184.],[204.],[210.],[221.],[232.],[238.],[212.],[264.],[273.],[312.],[271.],[317.],[297.],[300.],[335.],[306.],[325.],[329.],[341.],[293.],[336.],[339.],[325.],[376.],[348.],[378.],[368.],[367.],[372.],[376.],[392.],[394.],[425.],[427.],[426.],[428.],[461.],[497.],[454.],[482.],[432.],[442.],[457.],[439.],[452.],[455.],[463.],[454.],[428.],[497.],[480.],[461.],[444.],[456.],[457.],[430.],[399.],[416.],[447.],[447.],[452.],[425.],[427.],[426.],[416.],[381.],[432.],[362.],[395.],[401.],[382.],[361.],[398.],[376.],[334.],[414.],[382.],[427.],[433.],[466.],[417.],[464.],[422.],[455.],[422.],[413.],[396.],[383.],[371.],[377.],[363.],[365.],[358.],[356.],[393.],[375.],[337.],[349.],[371.],[382.],[355.],[367.],[356.],[399.],[402.],[419.],[406.],[467.],[446.],[471.],[496.],[547.],[539.],[529.],[577.],[574.],[561.],[544.],[511.],[514.],[540.],[501.],[485.],[445.],[445.],[448.],[435.],[444.],[412.],[428.],[391.],[447.],[361.],[345.],[311.],[327.],[270.],[268.],[257.],[255.],[250.],[208.],[180.],[190.],[205.],[168.],[149.],[139.],[141.],[149.],[125.],[134.],[152.],[130.],[137.],[114.],[122.],[129.],[99.],[110.],[117.],[87.],[101.],[100.],[116.],[99.],[96.],[114.],[91.],[106.],[99.],[95.],[92.],[82.],[79.],[81.],[90.],[105.],[106.],[90.],[106.],[122.],[144.],[152.],[164.],[158.],[138.],[154.],[154.],[153.],[163.],[146.],[152.],[143.],[135.],[154.],[122.],[139.],[124.],[128.],[123.],[109.],[108.],[114.],[133.],[97.],[82.],[76.],[75.],[74.],[61.],[69.],[61.],[44.],[59.],[36.],[33.],[44.],[41.],[37.],[28.],[19.],[18.],[14.],[21.],[17.],[14.],[13.],[12.],[12.],[6.],[7.],[10.],[6.],[7.],[5.],[3.],[3.],[1.],[7.],[6.],[5.],[4.],[5.],[3.],[3.],[3.],[0.],[5.],[15.]
[240.],[91.],[97.],[142.],[166.],[202.],[189.],[211.],[228.],[251.],[264.],[279.],[288.],[268.],[300.],[324.],[308.],[339.],[370.],[390.],[442.],[425.],[469.],[456.],[482.],[449.],[498.],[471.],[465.],[415.],[496.],[488.],[421.],[442.],[446.],[459.],[441.],[438.],[446.],[449.],[463.],[457.],[433.],[463.],[452.],[446.],[440.],[408.],[446.],[417.],[457.],[434.],[452.],[451.],[500.],[468.],[473.],[507.],[497.],[503.],[462.],[466.],[523.],[508.],[492.],[467.],[466.],[482.],[468.],[432.],[459.],[423.],[398.],[409.],[435.],[368.],[372.],[364.],[385.],[371.],[347.],[340.],[347.],[320.],[327.],[332.],[317.],[294.],[289.],[286.],[277.],[287.],[289.],[253.],[262.],[241.],[243.],[248.],[258.],[258.],[249.],[246.],[233.],[212.],[246.],[218.],[238.],[227.],[231.],[230.],[238.],[210.],[221.],[231.],[257.],[232.],[225.],[234.],[229.],[235.],[236.],[264.],[229.],[237.],[248.],[264.],[288.],[240.],[284.],[248.],[290.],[280.],[281.],[274.],[306.],[282.],[315.],[272.],[289.],[278.],[268.],[271.],[240.],[275.],[275.],[257.],[258.],[271.],[281.],[277.],[262.],[274.],[269.],[278.],[294.],[276.],[294.],[250.],[288.],[279.],[281.],[266.],[246.],[249.],[247.],[235.],[213.],[230.],[187.],[211.],[198.],[189.],[167.],[167.],[172.],[161.],[179.],[159.],[153.],[169.],[170.],[159.],[177.],[159.],[193.],[166.],[170.],[177.],[187.],[168.],[171.],[153.],[177.],[170.],[164.],[126.],[140.],[132.],[131.],[156.],[123.],[130.],[131.],[136.],[107.],[143.],[134.],[141.],[127.],[117.],[103.],[109.],[145.],[107.],[117.],[99.],[107.],[110.],[100.],[85.],[80.],[78.],[89.],[90.],[98.],[83.],[87.],[86.],[79.],[85.],[92.],[64.],[53.],[77.],[92.],[86.],[67.],[63.],[84.],[63.],[89.],[72.],[68.],[81.],[64.],[77.],[72.],[71.],[74.],[69.],[59.],[83.],[65.],[76.],[74.],[753.],[567.],[241.],[284.],[306.],[375.],[438.],[482.],[560.],[607.],[646.],[706.],[672.],[639.],[706.],[656.],[606.],[621.],[642.],[612.],[625.],[634.],[637.],[659.],[604.],[596.],[611.],[575.],[613.],[586.],[586.],[579.],[580.],[618.],[634.],[619.],[617.],[656.],[605.],[634.],[649.],[614.],[566.],[583.],[584.],[544.],[513.],[484.],[519.],[507.],[513.],[498.],[530.],[522.],[509.],[499.],[489.],[481.],[513.],[533.],[507.],[515.],[522.],[459.],[508.],[556.],[480.],[542.],[489.],[458.],[467.],[396.],[414.],[443.],[432.],[419.],[401.],[398.],[408.],[392.],[400.],[380.],[339.],[340.],[309.],[359.],[378.],[325.],[330.],[327.],[303.],[313.],[313.],[312.],[294.],[296.],[283.],[291.],[282.],[306.],[283.],[249.],[309.],[263.],[264.],[256.],[234.],[224.],[252.],[215.],[224.],[237.],[174.],[196.],[229.],[200.],[226.],[219.],[222.],[232.],[188.],[210.],[215.],[240.],[217.],[215.],[228.],[244.],[186.],[193.],[223.],[218.],[202.],[188.],[212.],[225.],[206.],[223.],[210.],[225.],[195.],[206.],[205.],[171.],[188.],[187.],[145.],[156.],[163.],[154.],[162.],[153.],[146.],[128.],[133.],[94.],[110.],[119.],[113.],[135.],[120.],[97.],[136.],[108.],[120.],[108.],[112.],[117.],[109.],[111.],[109.],[113.],[87.],[89.],[95.],[63.],[76.],[87.],[74.],[64.],[79.],[84.],[72.],[78.],[52.],[77.],[56.],[64.],[70.],[69.],[59.],[54.],[57.],[63.],[64.],[64.],[57.],[50.],[53.],[49.],[60.],[44.],[50.],[51.],[68.],[53.],[51.],[52.],[57.],[53.],[47.],[48.],[39.],[54.],[46.],[36.],[43.],[41.],[38.],[50.],[36.],[33.],[32.],[23.],[45.],[41.],[34.],[35.],[42.],[47.],[42.],[36.],[46.],[33.],[38.],[33.],[30.],[30.],[26.],[29.],[34.],[25.],[21.],[22.],[25.],[28.],[25.],[27.],[21.],[19.],[19.],[27.],[18.],[29.],[18.],[32.],[43.],[2669.],[416.],[542.],[548.],[670.],[693.],[679.],[779.],[800.],[780.],[806.],[750.],[717.],[762.],[705.],[648.],[657.],[657.],[649.],[698.],[629.],[631.],[711.],[673.],[690.],[688.],[714.],[713.],[746.],[763.],[721.],[693.],[687.],[698.],[611.],[633.],[567.],[582.],[567.],[563.],[563.],[600.],[605.],[592.],[593.],[595.],[602.],[621.],[579.],[596.],[604.],[536.],[563.],[526.],[534.],[557.],[584.],[519.],[514.],[515.],[530.],[497.],[507.],[492.],[468.],[458.],[425.],[464.],[408.],[379.],[419.],[376.],[402.],[382.],[341.],[330.],[336.],[317.],[286.],[330.],[326.],[296.],[308.],[290.],[300.],[290.],[237.],[271.],[247.],[255.],[242.],[231.],[224.],[231.],[240.],[223.],[223.],[266.],[244.],[204.],[221.],[213.],[225.],[223.],[191.],[222.],[217.],[197.],[201.],[180.],[170.],[180.],[196.],[207.],[195.],[182.],[163.],[176.],[156.],[180.],[149.],[167.],[144.],[141.],[157.],[156.],[133.],[132.],[161.],[146.],[148.],[124.],[140.],[139.],[129.],[123.],[127.],[113.],[120.],[131.],[114.],[112.],[123.],[116.],[123.],[83.],[117.],[130.],[115.],[101.],[101.],[120.],[112.],[121.],[96.],[113.],[110.],[96.],[86.],[93.],[86.],[79.],[86.],[87.],[85.],[77.],[79.],[83.],[76.],[73.],[79.],[91.],[77.],[70.],[74.],[68.],[69.],[58.],[62.],[49.],[57.],[62.],[61.],[56.],[59.],[61.],[54.],[60.],[68.],[55.],[48.],[56.],[61.],[38.],[45.],[52.],[55.],[35.],[41.],[41.],[37.],[42.],[43.],[37.],[45.],[24.],[47.],[22.],[38.],[27.],[34.],[32.],[24.],[40.],[34.],[27.],[21.],[24.],[36.],[25.],[30.],[39.],[38.],[33.],[27.],[26.],[33.],[30.],[39.],[28.],[17.],[24.],[25.],[22.],[20.],[22.],[22.],[13.],[19.],[13.],[10.],[22.],[8.],[15.],[9.],[11.],[12.],[10.],[4.],[12.],[15.],[8.],[5.],[13.],[7.],[32.]
[869.],[957.],[644.],[537.],[543.],[490.],[375.],[355.],[303.],[287.],[305.],[285.],[305.],[307.],[285.],[299.],[386.],[420.],[432.],[404.],[414.],[398.],[471.],[526.],[472.],[476.],[480.],[423.],[418.],[395.],[377.],[373.],[386.],[369.],[368.],[352.],[372.],[391.],[419.],[441.],[370.],[395.],[417.],[377.],[365.],[357.],[361.],[354.],[339.],[346.],[310.],[328.],[353.],[313.],[301.],[299.],[333.],[341.],[350.],[357.],[339.],[313.],[359.],[337.],[328.],[346.],[281.],[357.],[335.],[350.],[337.],[376.],[316.],[301.],[376.],[375.],[357.],[386.],[380.],[374.],[384.],[349.],[316.],[292.],[305.],[309.],[287.],[279.],[297.],[278.],[283.],[300.],[264.],[283.],[266.],[292.],[265.],[253.],[247.],[252.],[229.],[257.],[219.],[237.],[229.],[220.],[235.],[245.],[244.],[227.],[234.],[239.],[218.],[215.],[221.],[212.],[211.],[212.],[205.],[240.],[212.],[199.],[215.],[214.],[202.],[182.],[216.],[182.],[214.],[208.],[208.],[207.],[224.],[186.],[225.],[211.],[227.],[206.],[213.],[199.],[214.],[195.],[219.],[240.],[213.],[233.],[224.],[238.],[244.],[218.],[267.],[252.],[243.],[265.],[237.],[302.],[267.],[292.],[272.],[266.],[288.],[268.],[265.],[231.],[248.],[264.],[265.],[263.],[252.],[259.],[251.],[243.],[261.],[251.],[275.],[217.],[223.],[259.],[276.],[245.],[238.],[206.],[220.],[225.],[227.],[203.],[229.],[219.],[215.],[231.],[245.],[254.],[254.],[222.],[243.],[211.],[213.],[209.],[202.],[186.],[208.],[200.],[180.],[210.],[199.],[167.],[170.],[188.],[167.],[201.],[179.],[147.],[201.],[184.],[199.],[193.],[177.],[164.],[153.],[152.],[144.],[173.],[141.],[142.],[137.],[145.],[115.],[106.],[118.],[112.],[99.],[93.],[97.],[79.],[88.],[62.],[66.],[61.],[50.],[63.],[55.],[50.],[46.],[47.],[45.],[48.],[35.],[38.],[42.],[31.],[30.],[27.],[27.],[25.],[31.],[138.],[1028.],[1017.],[710.],[613.],[542.],[477.],[525.],[510.],[521.],[479.],[515.],[525.],[510.],[550.],[612.],[588.],[597.],[572.],[590.],[652.],[661.],[616.],[582.],[623.],[614.],[638.],[619.],[649.],[626.],[578.],[590.],[580.],[535.],[553.],[565.],[537.],[496.],[500.],[498.],[525.],[502.],[481.],[490.],[482.],[417.],[405.],[414.],[385.],[346.],[342.],[340.],[325.],[343.],[319.],[348.],[297.],[321.],[328.],[308.],[287.],[303.],[283.],[293.],[279.],[286.],[320.],[271.],[280.],[295.],[287.],[275.],[297.],[261.],[297.],[322.],[327.],[291.],[293.],[288.],[305.],[275.],[291.],[264.],[335.],[268.],[279.],[298.],[283.],[304.],[239.],[294.],[321.],[299.],[267.],[318.],[270.],[285.],[287.],[309.],[309.],[298.],[302.],[268.],[290.],[279.],[270.],[323.],[322.],[303.],[283.],[281.],[287.],[293.],[289.],[239.],[293.],[282.],[233.],[253.],[243.],[254.],[261.],[263.],[257.],[249.],[276.],[244.],[242.],[225.],[232.],[225.],[232.],[231.],[224.],[261.],[251.],[246.],[210.],[242.],[207.],[213.],[231.],[243.],[218.],[221.],[203.],[237.],[206.],[222.],[243.],[239.],[232.],[229.],[206.],[197.],[211.],[185.],[192.],[191.],[195.],[181.],[177.],[168.],[193.],[164.],[154.],[166.],[155.],[151.],[142.],[163.],[178.],[147.],[136.],[118.],[160.],[153.],[160.],[118.],[145.],[120.],[120.],[144.],[143.],[136.],[160.],[144.],[151.],[143.],[146.],[123.],[130.],[123.],[141.],[134.],[140.],[134.],[139.],[142.],[172.],[156.],[181.],[158.],[134.],[114.],[117.],[120.],[108.],[114.],[115.],[102.],[98.],[84.],[74.],[76.],[75.],[65.],[63.],[64.],[46.],[49.],[45.],[44.],[43.],[51.],[48.],[35.],[33.],[39.],[36.],[30.],[29.],[28.],[25.],[20.],[12.],[23.],[21.],[16.],[13.],[13.],[14.],[12.],[9.],[8.],[5.],[10.],[11.],[16.],[14.],[15.],[10.],[13.],[4.],[1.],[4.],[3870.],[1277.],[1053.],[914.],[918.],[817.],[793.],[781.],[773.],[704.],[638.],[637.],[608.],[557.],[583.],[606.],[635.],[611.],[558.],[533.],[461.],[550.],[564.],[562.],[539.],[523.],[540.],[485.],[443.],[481.],[458.],[451.],[422.],[419.],[445.],[435.],[481.],[475.],[466.],[439.],[440.],[436.],[423.],[368.],[395.],[392.],[364.],[375.],[357.],[356.],[357.],[373.],[382.],[385.],[335.],[378.],[364.],[349.],[356.],[332.],[330.],[350.],[363.],[358.],[317.],[360.],[319.],[354.],[332.],[337.],[337.],[316.],[345.],[317.],[297.],[325.],[307.],[321.],[331.],[337.],[301.],[347.],[315.],[301.],[295.],[297.],[281.],[298.],[287.],[308.],[285.],[311.],[293.],[286.],[299.],[290.],[264.],[280.],[274.],[273.],[285.],[297.],[266.],[281.],[292.],[263.],[295.],[291.],[257.],[272.],[269.],[305.],[271.],[289.],[276.],[247.],[269.],[269.],[267.],[225.],[242.],[239.],[252.],[248.],[230.],[228.],[230.],[200.],[206.],[191.],[227.],[208.],[183.],[161.],[179.],[195.],[212.],[173.],[197.],[183.],[173.],[170.],[193.],[162.],[172.],[163.],[138.],[175.],[135.],[155.],[151.],[145.],[153.],[137.],[168.],[146.],[143.],[179.],[126.],[135.],[156.],[143.],[149.],[140.],[150.],[126.],[167.],[168.],[142.],[156.],[135.],[136.],[126.],[120.],[158.],[149.],[147.],[156.],[122.],[139.],[151.],[128.],[142.],[139.],[128.],[126.],[111.],[115.],[114.],[116.],[99.],[113.],[96.],[84.],[72.],[68.],[72.],[80.],[66.],[63.],[56.],[48.],[52.],[57.],[54.],[61.],[46.],[45.],[28.],[35.],[35.],[22.],[26.],[25.],[24.],[20.],[27.],[15.],[19.],[22.],[17.],[19.],[21.],[11.],[12.],[13.],[10.],[11.],[16.],[11.],[8.],[8.],[3.],[14.],[8.],[10.],[11.],[9.],[8.],[12.],[3.],[5.],[10.],[10.],[6.],[12.],[8.],[3.],[10.],[5.],[6.],[4.],[11.],[8.],[4.],[29.]
